freq,SMA_S,SMA_L,Signal_Mw,num_trades,strat_multiple,bh_multiple,outperf_net,outperf,num_samples
25.0,20.0,40.0,15.0,5347.0,0.609,4.692,-4.689,-4.083,109389.0
25.0,20.0,40.0,20.0,4739.0,1.501,4.692,-4.679,-3.191,109389.0
25.0,20.0,40.0,25.0,4299.0,6.988,4.692,-4.597,2.296,109389.0
25.0,20.0,40.0,30.0,4093.0,5.494,4.692,-4.6,0.802,109389.0
25.0,20.0,40.0,35.0,3913.0,6.693,4.692,-4.558,2.001,109389.0
25.0,20.0,50.0,5.0,8363.0,0.203,4.692,-4.692,-4.489,109389.0
25.0,20.0,50.0,10.0,6075.0,0.346,4.692,-4.691,-4.346,109389.0
25.0,20.0,50.0,15.0,5091.0,0.81,4.692,-4.687,-3.882,109389.0
25.0,20.0,50.0,20.0,4439.0,3.858,4.692,-4.646,-0.834,109389.0
25.0,20.0,50.0,25.0,4113.0,4.101,4.692,-4.625,-0.591,109389.0
25.0,20.0,50.0,30.0,3873.0,4.65,4.692,-4.595,-0.042,109389.0
25.0,20.0,50.0,35.0,3619.0,13.817,4.692,-4.322,9.125,109389.0
25.0,25.0,40.0,5.0,8009.0,0.218,4.692,-4.692,-4.474,109389.0
25.0,25.0,40.0,10.0,5803.0,0.442,4.692,-4.691,-4.25,109389.0
25.0,25.0,40.0,15.0,4889.0,1.104,4.692,-4.684,-3.588,109389.0
25.0,25.0,40.0,20.0,4285.0,6.737,4.692,-4.599,2.045,109389.0
25.0,25.0,40.0,25.0,3971.0,6.269,4.692,-4.574,1.577,109389.0
25.0,25.0,40.0,30.0,3737.0,11.812,4.692,-4.411,7.12,109389.0
25.0,25.0,40.0,35.0,3553.0,13.173,4.692,-4.315,8.481,109389.0
25.0,25.0,50.0,5.0,7693.0,0.392,4.692,-4.692,-4.3,109389.0
25.0,25.0,50.0,10.0,5591.0,0.401,4.692,-4.691,-4.291,109389.0
25.0,25.0,50.0,15.0,4543.0,3.264,4.692,-4.657,-1.428,109389.0
25.0,25.0,50.0,20.0,4085.0,4.752,4.692,-4.612,0.06,109389.0
25.0,25.0,50.0,25.0,3787.0,7.06,4.692,-4.532,2.368,109389.0
25.0,25.0,50.0,30.0,3465.0,14.139,4.692,-4.25,9.447,109389.0
25.0,25.0,50.0,35.0,3287.0,21.619,4.692,-3.884,16.927,109389.0
35.0,5.0,20.0,5.0,12668.0,0.376,4.674,-4.674,-4.298,78140.0
35.0,5.0,20.0,10.0,9822.0,0.13,4.674,-4.674,-4.544,78140.0
35.0,5.0,20.0,15.0,8608.0,0.147,4.674,-4.674,-4.527,78140.0
35.0,5.0,20.0,20.0,7982.0,0.121,4.674,-4.674,-4.553,78140.0
35.0,5.0,20.0,25.0,7496.0,0.236,4.674,-4.674,-4.438,78140.0
35.0,5.0,20.0,30.0,7221.0,0.31,4.674,-4.674,-4.364,78140.0
35.0,5.0,20.0,35.0,6949.0,0.345,4.674,-4.674,-4.329,78140.0
35.0,5.0,30.0,5.0,12172.0,0.154,4.674,-4.674,-4.52,78140.0
35.0,5.0,30.0,10.0,9070.0,0.116,4.674,-4.674,-4.558,78140.0
35.0,5.0,30.0,15.0,7872.0,0.206,4.674,-4.674,-4.468,78140.0
35.0,5.0,30.0,20.0,7161.0,0.327,4.674,-4.674,-4.347,78140.0
35.0,5.0,30.0,25.0,6655.0,0.506,4.674,-4.673,-4.168,78140.0
35.0,5.0,30.0,30.0,6445.0,0.382,4.674,-4.673,-4.292,78140.0
35.0,5.0,30.0,35.0,6153.0,0.475,4.674,-4.673,-4.199,78140.0
35.0,5.0,40.0,5.0,11830.0,0.2,4.674,-4.674,-4.474,78140.0
35.0,5.0,40.0,10.0,8830.0,0.115,4.674,-4.674,-4.559,78140.0
35.0,5.0,40.0,15.0,7483.0,0.382,4.674,-4.674,-4.292,78140.0
35.0,5.0,40.0,20.0,6793.0,0.359,4.674,-4.674,-4.315,78140.0
35.0,5.0,40.0,25.0,6317.0,0.342,4.674,-4.673,-4.332,78140.0
35.0,5.0,40.0,30.0,5843.0,0.677,4.674,-4.672,-3.997,78140.0
35.0,5.0,40.0,35.0,5519.0,1.261,4.674,-4.669,-3.413,78140.0
35.0,5.0,50.0,5.0,11674.0,0.148,4.674,-4.674,-4.526,78140.0
35.0,5.0,50.0,10.0,8640.0,0.146,4.674,-4.674,-4.528,78140.0
35.0,5.0,50.0,15.0,7293.0,0.268,4.674,-4.674,-4.406,78140.0
35.0,5.0,50.0,20.0,6559.0,0.235,4.674,-4.674,-4.439,78140.0
35.0,5.0,50.0,25.0,5945.0,0.509,4.674,-4.673,-4.165,78140.0
35.0,5.0,50.0,30.0,5503.0,1.247,4.674,-4.669,-3.427,78140.0
35.0,5.0,50.0,35.0,5191.0,2.432,4.674,-4.66,-2.242,78140.0
35.0,10.0,20.0,5.0,9216.0,0.155,4.674,-4.674,-4.519,78140.0
35.0,10.0,20.0,10.0,7055.0,0.263,4.674,-4.674,-4.411,78140.0
35.0,10.0,20.0,15.0,6153.0,0.395,4.674,-4.673,-4.279,78140.0
35.0,10.0,20.0,20.0,5539.0,1.063,4.674,-4.67,-3.611,78140.0
35.0,10.0,20.0,25.0,5205.0,0.898,4.674,-4.669,-3.776,78140.0
35.0,10.0,20.0,30.0,5009.0,1.306,4.674,-4.665,-3.368,78140.0
35.0,10.0,20.0,35.0,4809.0,2.628,4.674,-4.653,-2.046,78140.0
35.0,10.0,30.0,5.0,8582.0,0.138,4.674,-4.674,-4.536,78140.0
35.0,10.0,30.0,10.0,6433.0,0.312,4.674,-4.673,-4.362,78140.0
35.0,10.0,30.0,15.0,5453.0,0.816,4.674,-4.671,-3.858,78140.0
35.0,10.0,30.0,20.0,4927.0,1.573,4.674,-4.663,-3.101,78140.0
35.0,10.0,30.0,25.0,4589.0,2.857,4.674,-4.645,-1.817,78140.0
35.0,10.0,30.0,30.0,4359.0,2.616,4.674,-4.641,-2.058,78140.0
35.0,10.0,30.0,35.0,4163.0,2.822,4.674,-4.63,-1.852,78140.0
35.0,10.0,40.0,5.0,8276.0,0.116,4.674,-4.674,-4.558,78140.0
35.0,10.0,40.0,10.0,6089.0,0.458,4.674,-4.673,-4.216,78140.0
35.0,10.0,40.0,15.0,5203.0,0.631,4.674,-4.671,-4.043,78140.0
35.0,10.0,40.0,20.0,4637.0,2.014,4.674,-4.654,-2.66,78140.0
35.0,10.0,40.0,25.0,4245.0,2.51,4.674,-4.638,-2.164,78140.0
35.0,10.0,40.0,30.0,3969.0,5.613,4.674,-4.568,0.939,78140.0
35.0,10.0,40.0,35.0,3837.0,5.89,4.674,-4.547,1.216,78140.0
35.0,10.0,50.0,5.0,8138.0,0.127,4.674,-4.674,-4.547,78140.0
35.0,10.0,50.0,10.0,5985.0,0.215,4.674,-4.673,-4.459,78140.0
35.0,10.0,50.0,15.0,5001.0,1.076,4.674,-4.667,-3.598,78140.0
35.0,10.0,50.0,20.0,4361.0,2.574,4.674,-4.641,-2.1,78140.0
35.0,10.0,50.0,25.0,3995.0,5.791,4.674,-4.567,1.117,78140.0
35.0,10.0,50.0,30.0,3759.0,6.802,4.674,-4.515,2.128,78140.0
35.0,10.0,50.0,35.0,3585.0,8.669,4.674,-4.434,3.995,78140.0
35.0,15.0,30.0,5.0,7321.0,0.179,4.674,-4.674,-4.495,78140.0
35.0,15.0,30.0,10.0,5355.0,0.834,4.674,-4.67,-3.84,78140.0
35.0,15.0,30.0,15.0,4519.0,4.334,4.674,-4.627,-0.34,78140.0
35.0,15.0,30.0,20.0,4125.0,5.269,4.674,-4.589,0.595,78140.0
35.0,15.0,30.0,25.0,3773.0,9.113,4.674,-4.465,4.439,78140.0
35.0,15.0,30.0,30.0,3577.0,8.284,4.674,-4.442,3.61,78140.0
35.0,15.0,30.0,35.0,3427.0,10.506,4.674,-4.333,5.832,78140.0
35.0,15.0,40.0,5.0,6937.0,0.287,4.674,-4.674,-4.387,78140.0
35.0,15.0,40.0,10.0,5109.0,0.701,4.674,-4.67,-3.973,78140.0
35.0,15.0,40.0,15.0,4261.0,3.385,4.674,-4.626,-1.289,78140.0
35.0,15.0,40.0,20.0,3785.0,6.707,4.674,-4.522,2.033,78140.0
35.0,15.0,40.0,25.0,3493.0,11.146,4.674,-4.335,6.472,78140.0
35.0,15.0,40.0,30.0,3291.0,11.293,4.674,-4.254,6.619,78140.0
35.0,15.0,40.0,35.0,3105.0,15.334,4.674,-3.987,10.66,78140.0
35.0,15.0,50.0,5.0,6723.0,0.358,4.674,-4.674,-4.316,78140.0
35.0,15.0,50.0,10.0,4895.0,1.273,4.674,-4.664,-3.401,78140.0
35.0,15.0,50.0,15.0,4037.0,3.832,4.674,-4.606,-0.842,78140.0
35.0,15.0,50.0,20.0,3599.0,8.267,4.674,-4.448,3.593,78140.0
35.0,15.0,50.0,25.0,3307.0,11.072,4.674,-4.268,6.398,78140.0
35.0,15.0,50.0,30.0,3061.0,13.319,4.674,-4.05,8.645,78140.0
35.0,15.0,50.0,35.0,2903.0,24.098,4.674,-3.352,19.424,78140.0
35.0,20.0,30.0,5.0,6547.0,0.45,4.674,-4.673,-4.224,78140.0
35.0,20.0,30.0,10.0,4787.0,2.233,4.674,-4.655,-2.441,78140.0
35.0,20.0,30.0,15.0,4085.0,5.737,4.674,-4.577,1.063,78140.0
35.0,20.0,30.0,20.0,3639.0,10.839,4.674,-4.389,6.165,78140.0
35.0,20.0,30.0,25.0,3371.0,16.845,4.674,-4.095,12.171,78140.0
35.0,20.0,30.0,30.0,3167.0,16.768,4.674,-3.968,12.094,78140.0
35.0,20.0,30.0,35.0,2969.0,16.092,4.674,-3.848,11.418,78140.0
35.0,20.0,40.0,5.0,6253.0,0.466,4.674,-4.673,-4.208,78140.0
35.0,20.0,40.0,10.0,4503.0,2.344,4.674,-4.648,-2.33,78140.0
35.0,20.0,40.0,15.0,3755.0,6.483,4.674,-4.522,1.809,78140.0
35.0,20.0,40.0,20.0,3333.0,13.074,4.674,-4.207,8.4,78140.0
35.0,20.0,40.0,25.0,3025.0,14.139,4.674,-3.987,9.465,78140.0
35.0,20.0,40.0,30.0,2807.0,34.393,4.674,-2.597,29.719,78140.0
35.0,20.0,40.0,35.0,2697.0,36.529,4.674,-2.212,31.855,78140.0
35.0,20.0,50.0,5.0,6035.0,0.286,4.674,-4.673,-4.388,78140.0
35.0,20.0,50.0,10.0,4247.0,2.559,4.674,-4.637,-2.115,78140.0
35.0,20.0,50.0,15.0,3561.0,8.274,4.674,-4.439,3.6,78140.0
35.0,20.0,50.0,20.0,3163.0,11.847,4.674,-4.173,7.173,78140.0
35.0,20.0,50.0,25.0,2887.0,24.68,4.674,-3.298,20.006,78140.0
35.0,20.0,50.0,30.0,2691.0,30.192,4.674,-2.627,25.518,78140.0
35.0,20.0,50.0,35.0,2481.0,28.555,4.674,-2.285,23.881,78140.0
35.0,25.0,40.0,5.0,5739.0,0.66,4.674,-4.672,-4.014,78140.0
35.0,25.0,40.0,10.0,4105.0,3.409,4.674,-4.618,-1.265,78140.0
35.0,25.0,40.0,15.0,3447.0,12.899,4.674,-4.263,8.225,78140.0
35.0,25.0,40.0,20.0,2995.0,15.379,4.674,-3.905,10.705,78140.0
35.0,25.0,40.0,25.0,2741.0,42.734,4.674,-1.917,38.06,78140.0
35.0,25.0,40.0,30.0,2593.0,40.018,4.674,-1.681,35.344,78140.0
35.0,25.0,40.0,35.0,2429.0,29.788,4.674,-2.049,25.114,78140.0
35.0,25.0,50.0,5.0,5399.0,0.733,4.674,-4.671,-3.941,78140.0
35.0,25.0,50.0,10.0,3865.0,7.736,4.674,-4.512,3.062,78140.0
35.0,25.0,50.0,15.0,3267.0,11.79,4.674,-4.225,7.116,78140.0
35.0,25.0,50.0,20.0,2891.0,22.07,4.674,-3.449,17.396,78140.0
35.0,25.0,50.0,25.0,2591.0,41.231,4.674,-1.584,36.557,78140.0
35.0,25.0,50.0,30.0,2401.0,26.315,4.674,-2.289,21.641,78140.0
35.0,25.0,50.0,35.0,2203.0,36.91,4.674,-0.597,32.236,78140.0
45.0,5.0,20.0,5.0,9826.0,0.101,4.664,-4.664,-4.563,60777.0
45.0,5.0,20.0,10.0,7657.0,0.118,4.664,-4.664,-4.546,60777.0
45.0,5.0,20.0,15.0,6689.0,0.242,4.664,-4.664,-4.422,60777.0
45.0,5.0,20.0,20.0,6143.0,0.32,4.664,-4.663,-4.344,60777.0
45.0,5.0,20.0,25.0,5817.0,0.354,4.664,-4.663,-4.31,60777.0
45.0,5.0,20.0,30.0,5613.0,0.371,4.664,-4.663,-4.293,60777.0
45.0,5.0,20.0,35.0,5431.0,0.658,4.664,-4.661,-4.006,60777.0
45.0,5.0,30.0,5.0,9348.0,0.082,4.664,-4.664,-4.582,60777.0
45.0,5.0,30.0,10.0,7131.0,0.167,4.664,-4.664,-4.497,60777.0
45.0,5.0,30.0,15.0,6119.0,0.247,4.664,-4.663,-4.417,60777.0
45.0,5.0,30.0,20.0,5567.0,0.443,4.664,-4.662,-4.221,60777.0
45.0,5.0,30.0,25.0,5137.0,1.11,4.664,-4.657,-3.554,60777.0
45.0,5.0,30.0,30.0,4833.0,1.479,4.664,-4.652,-3.185,60777.0
45.0,5.0,30.0,35.0,4607.0,2.922,4.664,-4.635,-1.742,60777.0
45.0,5.0,40.0,5.0,9224.0,0.059,4.664,-4.664,-4.605,60777.0
45.0,5.0,40.0,10.0,6769.0,0.266,4.664,-4.664,-4.398,60777.0
45.0,5.0,40.0,15.0,5837.0,0.222,4.664,-4.663,-4.442,60777.0
45.0,5.0,40.0,20.0,5203.0,0.888,4.664,-4.659,-3.776,60777.0
45.0,5.0,40.0,25.0,4689.0,2.723,4.664,-4.639,-1.941,60777.0
45.0,5.0,40.0,30.0,4449.0,4.742,4.664,-4.609,0.078,60777.0
45.0,5.0,40.0,35.0,4209.0,5.745,4.664,-4.579,1.081,60777.0
45.0,5.0,50.0,5.0,9182.0,0.084,4.664,-4.664,-4.58,60777.0
45.0,5.0,50.0,10.0,6693.0,0.165,4.664,-4.664,-4.499,60777.0
45.0,5.0,50.0,15.0,5621.0,0.535,4.664,-4.662,-4.129,60777.0
45.0,5.0,50.0,20.0,4931.0,1.529,4.664,-4.653,-3.135,60777.0
45.0,5.0,50.0,25.0,4495.0,4.199,4.664,-4.617,-0.465,60777.0
45.0,5.0,50.0,30.0,4179.0,6.432,4.664,-4.565,1.768,60777.0
45.0,5.0,50.0,35.0,3941.0,9.353,4.664,-4.482,4.689,60777.0
45.0,10.0,20.0,5.0,7253.0,0.159,4.664,-4.664,-4.505,60777.0
45.0,10.0,20.0,10.0,5427.0,0.392,4.664,-4.662,-4.272,60777.0
45.0,10.0,20.0,15.0,4695.0,2.106,4.664,-4.645,-2.558,60777.0
45.0,10.0,20.0,20.0,4297.0,3.046,4.664,-4.623,-1.618,60777.0
45.0,10.0,20.0,25.0,4033.0,3.398,4.664,-4.604,-1.266,60777.0
45.0,10.0,20.0,30.0,3851.0,4.183,4.664,-4.575,-0.481,60777.0
45.0,10.0,20.0,35.0,3695.0,6.784,4.664,-4.495,2.12,60777.0
45.0,10.0,30.0,5.0,6701.0,0.213,4.664,-4.664,-4.451,60777.0
45.0,10.0,30.0,10.0,4941.0,1.095,4.664,-4.656,-3.569,60777.0
45.0,10.0,30.0,15.0,4207.0,2.736,4.664,-4.623,-1.928,60777.0
45.0,10.0,30.0,20.0,3815.0,4.809,4.664,-4.558,0.145,60777.0
45.0,10.0,30.0,25.0,3541.0,7.215,4.664,-4.455,2.551,60777.0
45.0,10.0,30.0,30.0,3365.0,9.904,4.664,-4.322,5.24,60777.0
45.0,10.0,30.0,35.0,3197.0,13.008,4.664,-4.132,8.344,60777.0
45.0,10.0,40.0,5.0,6435.0,0.215,4.664,-4.664,-4.449,60777.0
45.0,10.0,40.0,10.0,4729.0,0.856,4.664,-4.656,-3.808,60777.0
45.0,10.0,40.0,15.0,3981.0,2.997,4.664,-4.608,-1.667,60777.0
45.0,10.0,40.0,20.0,3527.0,8.861,4.664,-4.404,4.197,60777.0
45.0,10.0,40.0,25.0,3273.0,14.736,4.664,-4.106,10.072,60777.0
45.0,10.0,40.0,30.0,3041.0,16.366,4.664,-3.882,11.702,60777.0
45.0,10.0,40.0,35.0,2865.0,19.27,4.664,-3.566,14.606,60777.0
45.0,10.0,50.0,5.0,6329.0,0.192,4.664,-4.664,-4.472,60777.0
45.0,10.0,50.0,10.0,4557.0,1.263,4.664,-4.651,-3.401,60777.0
45.0,10.0,50.0,15.0,3787.0,6.068,4.664,-4.526,1.404,60777.0
45.0,10.0,50.0,20.0,3405.0,11.09,4.664,-4.296,6.426,60777.0
45.0,10.0,50.0,25.0,3079.0,12.52,4.664,-4.088,7.856,60777.0
45.0,10.0,50.0,30.0,2863.0,24.145,4.664,-3.285,19.481,60777.0
45.0,10.0,50.0,35.0,2645.0,35.871,4.664,-2.117,31.207,60777.0
45.0,15.0,30.0,5.0,5639.0,0.396,4.664,-4.663,-4.268,60777.0
45.0,15.0,30.0,10.0,4125.0,3.118,4.664,-4.614,-1.546,60777.0
45.0,15.0,30.0,15.0,3501.0,9.845,4.664,-4.367,5.181,60777.0
45.0,15.0,30.0,20.0,3129.0,17.906,4.664,-3.88,13.242,60777.0
45.0,15.0,30.0,25.0,2873.0,16.304,4.664,-3.742,11.64,60777.0
45.0,15.0,30.0,30.0,2717.0,22.304,4.664,-3.19,17.64,60777.0
45.0,15.0,30.0,35.0,2593.0,19.371,4.664,-3.215,14.707,60777.0
45.0,15.0,40.0,5.0,5409.0,0.37,4.664,-4.662,-4.294,60777.0
45.0,15.0,40.0,10.0,3907.0,3.932,4.664,-4.585,-0.732,60777.0
45.0,15.0,40.0,15.0,3275.0,13.245,4.664,-4.163,8.581,60777.0
45.0,15.0,40.0,20.0,2911.0,16.554,4.664,-3.763,11.89,60777.0
45.0,15.0,40.0,25.0,2673.0,20.221,4.664,-3.268,15.557,60777.0
45.0,15.0,40.0,30.0,2457.0,37.862,4.664,-1.42,33.198,60777.0
45.0,15.0,40.0,35.0,2303.0,28.096,4.664,-1.856,23.432,60777.0
45.0,15.0,50.0,5.0,5175.0,0.61,4.664,-4.661,-4.054,60777.0
45.0,15.0,50.0,10.0,3719.0,6.761,4.664,-4.5,2.097,60777.0
45.0,15.0,50.0,15.0,3149.0,12.527,4.664,-4.127,7.863,60777.0
45.0,15.0,50.0,20.0,2773.0,18.891,4.664,-3.484,14.227,60777.0
45.0,15.0,50.0,25.0,2467.0,31.788,4.664,-1.967,27.124,60777.0
45.0,15.0,50.0,30.0,2251.0,27.675,4.664,-1.75,23.011,60777.0
45.0,15.0,50.0,35.0,2131.0,26.131,4.664,-1.562,21.467,60777.0
45.0,20.0,30.0,5.0,5089.0,0.613,4.664,-4.66,-4.051,60777.0
45.0,20.0,30.0,10.0,3707.0,6.834,4.664,-4.496,2.17,60777.0
45.0,20.0,30.0,15.0,3115.0,18.351,4.664,-3.85,13.687,60777.0
45.0,20.0,30.0,20.0,2789.0,26.12,4.664,-3.058,21.456,60777.0
45.0,20.0,30.0,25.0,2547.0,20.432,4.664,-3.064,15.768,60777.0
45.0,20.0,30.0,30.0,2381.0,29.724,4.664,-1.916,25.06,60777.0
45.0,20.0,30.0,35.0,2247.0,22.791,4.664,-2.255,18.127,60777.0
45.0,20.0,40.0,5.0,4765.0,1.189,4.664,-4.654,-3.475,60777.0
45.0,20.0,40.0,10.0,3455.0,9.34,4.664,-4.369,4.676,60777.0
45.0,20.0,40.0,15.0,2879.0,17.429,4.664,-3.685,12.765,60777.0
45.0,20.0,40.0,20.0,2527.0,22.744,4.664,-2.847,18.08,60777.0
45.0,20.0,40.0,25.0,2293.0,22.691,4.664,-2.373,18.027,60777.0
45.0,20.0,40.0,30.0,2161.0,23.78,4.664,-1.924,19.116,60777.0
45.0,20.0,40.0,35.0,2019.0,21.79,4.664,-1.771,17.126,60777.0
45.0,20.0,50.0,5.0,4473.0,2.71,4.664,-4.633,-1.954,60777.0
45.0,20.0,50.0,10.0,3307.0,12.567,4.664,-4.204,7.903,60777.0
45.0,20.0,50.0,15.0,2751.0,16.989,4.664,-3.579,12.325,60777.0
45.0,20.0,50.0,20.0,2353.0,26.109,4.664,-2.182,21.445,60777.0
45.0,20.0,50.0,25.0,2141.0,26.813,4.664,-1.512,22.149,60777.0
45.0,20.0,50.0,30.0,1985.0,21.235,4.664,-1.747,16.571,60777.0
45.0,20.0,50.0,35.0,1867.0,19.986,4.664,-1.574,15.322,60777.0
45.0,25.0,40.0,5.0,4315.0,3.329,4.664,-4.62,-1.335,60777.0
45.0,25.0,40.0,10.0,3155.0,14.538,4.664,-4.044,9.874,60777.0
45.0,25.0,40.0,15.0,2619.0,21.799,4.664,-3.075,17.135,60777.0
45.0,25.0,40.0,20.0,2281.0,21.93,4.664,-2.423,17.266,60777.0
45.0,25.0,40.0,25.0,2127.0,22.286,4.664,-2.008,17.622,60777.0
45.0,25.0,40.0,30.0,1921.0,23.368,4.664,-1.241,18.704,60777.0
45.0,25.0,40.0,35.0,1825.0,24.717,4.664,-0.679,20.053,60777.0
45.0,25.0,50.0,5.0,4131.0,3.503,4.664,-4.608,-1.161,60777.0
45.0,25.0,50.0,10.0,2995.0,14.338,4.664,-3.947,9.674,60777.0
45.0,25.0,50.0,15.0,2445.0,30.953,4.664,-1.98,26.289,60777.0
45.0,25.0,50.0,20.0,2129.0,28.131,4.664,-1.318,23.467,60777.0
45.0,25.0,50.0,25.0,1941.0,23.993,4.664,-1.22,19.329,60777.0
45.0,25.0,50.0,30.0,1793.0,25.007,4.664,-0.501,20.343,60777.0
45.0,25.0,50.0,35.0,1729.0,15.417,4.664,-1.928,10.753,60777.0
55.0,5.0,20.0,5.0,8005.0,0.181,4.665,-4.665,-4.484,49739.0
55.0,5.0,20.0,10.0,6197.0,0.687,4.665,-4.664,-3.978,49739.0
55.0,5.0,20.0,15.0,5451.0,1.11,4.665,-4.66,-3.555,49739.0
55.0,5.0,20.0,20.0,5007.0,2.057,4.665,-4.651,-2.608,49739.0
55.0,5.0,20.0,25.0,4709.0,2.619,4.665,-4.641,-2.046,49739.0
55.0,5.0,20.0,30.0,4503.0,2.786,4.665,-4.634,-1.879,49739.0
55.0,5.0,20.0,35.0,4339.0,4.736,4.665,-4.603,0.071,49739.0
55.0,5.0,30.0,5.0,7737.0,0.286,4.665,-4.665,-4.379,49739.0
55.0,5.0,30.0,10.0,5851.0,0.69,4.665,-4.663,-3.975,49739.0
55.0,5.0,30.0,15.0,4991.0,1.45,4.665,-4.655,-3.215,49739.0
55.0,5.0,30.0,20.0,4455.0,2.999,4.665,-4.63,-1.666,49739.0
55.0,5.0,30.0,25.0,4101.0,8.235,4.665,-4.529,3.57,49739.0
55.0,5.0,30.0,30.0,3875.0,10.505,4.665,-4.447,5.84,49739.0
55.0,5.0,30.0,35.0,3637.0,19.212,4.665,-4.159,14.547,49739.0
55.0,5.0,40.0,5.0,7543.0,0.335,4.665,-4.665,-4.33,49739.0
55.0,5.0,40.0,10.0,5599.0,0.802,4.665,-4.662,-3.863,49739.0
55.0,5.0,40.0,15.0,4669.0,2.082,4.665,-4.645,-2.583,49739.0
55.0,5.0,40.0,20.0,4105.0,9.092,4.665,-4.515,4.427,49739.0
55.0,5.0,40.0,25.0,3733.0,19.421,4.665,-4.2,14.756,49739.0
55.0,5.0,40.0,30.0,3473.0,30.839,4.665,-3.708,26.174,49739.0
55.0,5.0,40.0,35.0,3293.0,31.376,4.665,-3.5,26.711,49739.0
55.0,5.0,50.0,5.0,7417.0,0.471,4.665,-4.665,-4.194,49739.0
55.0,5.0,50.0,10.0,5481.0,0.581,4.665,-4.663,-4.084,49739.0
55.0,5.0,50.0,15.0,4503.0,5.128,4.665,-4.608,0.463,49739.0
55.0,5.0,50.0,20.0,3907.0,15.18,4.665,-4.36,10.515,49739.0
55.0,5.0,50.0,25.0,3521.0,30.753,4.665,-3.756,26.088,49739.0
55.0,5.0,50.0,30.0,3291.0,32.059,4.665,-3.472,27.394,49739.0
55.0,5.0,50.0,35.0,3121.0,23.766,4.665,-3.617,19.101,49739.0
55.0,10.0,20.0,5.0,5837.0,0.669,4.665,-4.663,-3.996,49739.0
55.0,10.0,20.0,10.0,4399.0,3.955,4.665,-4.616,-0.71,49739.0
55.0,10.0,20.0,15.0,3839.0,6.799,4.665,-4.519,2.134,49739.0
55.0,10.0,20.0,20.0,3463.0,14.705,4.665,-4.204,10.04,49739.0
55.0,10.0,20.0,25.0,3219.0,24.474,4.665,-3.686,19.809,49739.0
55.0,10.0,20.0,30.0,3065.0,22.426,4.665,-3.619,17.761,49739.0
55.0,10.0,20.0,35.0,2979.0,26.541,4.665,-3.316,21.876,49739.0
55.0,10.0,30.0,5.0,5485.0,0.847,4.665,-4.661,-3.818,49739.0
55.0,10.0,30.0,10.0,4049.0,4.024,4.665,-4.595,-0.641,49739.0
55.0,10.0,30.0,15.0,3383.0,16.598,4.665,-4.102,11.933,49739.0
55.0,10.0,30.0,20.0,3035.0,25.639,4.665,-3.432,20.974,49739.0
55.0,10.0,30.0,25.0,2825.0,30.873,4.665,-2.834,26.208,49739.0
55.0,10.0,30.0,30.0,2639.0,26.446,4.665,-2.776,21.781,49739.0
55.0,10.0,30.0,35.0,2469.0,36.092,4.665,-1.609,31.427,49739.0
55.0,10.0,40.0,5.0,5293.0,0.85,4.665,-4.661,-3.815,49739.0
55.0,10.0,40.0,10.0,3763.0,12.461,4.665,-4.376,7.796,49739.0
55.0,10.0,40.0,15.0,3171.0,23.779,4.665,-3.667,19.114,49739.0
55.0,10.0,40.0,20.0,2801.0,32.964,4.665,-2.662,28.299,49739.0
55.0,10.0,40.0,25.0,2549.0,36.311,4.665,-1.827,31.646,49739.0
55.0,10.0,40.0,30.0,2341.0,39.801,4.665,-0.835,35.136,49739.0
55.0,10.0,40.0,35.0,2239.0,32.252,4.665,-1.228,27.587,49739.0
55.0,10.0,50.0,5.0,5175.0,0.785,4.665,-4.661,-3.88,49739.0
55.0,10.0,50.0,10.0,3659.0,13.238,4.665,-4.324,8.573,49739.0
55.0,10.0,50.0,15.0,3011.0,26.445,4.665,-3.363,21.78,49739.0
55.0,10.0,50.0,20.0,2623.0,31.828,4.665,-2.355,27.163,49739.0
55.0,10.0,50.0,25.0,2381.0,31.864,4.665,-1.719,27.199,49739.0
55.0,10.0,50.0,30.0,2235.0,23.173,4.665,-2.186,18.508,49739.0
55.0,10.0,50.0,35.0,2139.0,12.545,4.665,-3.188,7.88,49739.0
55.0,15.0,30.0,5.0,4633.0,1.714,4.665,-4.648,-2.951,49739.0
55.0,15.0,30.0,10.0,3307.0,19.886,4.665,-3.937,15.221,49739.0
55.0,15.0,30.0,15.0,2791.0,35.439,4.665,-2.49,30.774,49739.0
55.0,15.0,30.0,20.0,2529.0,27.267,4.665,-2.491,22.602,49739.0
55.0,15.0,30.0,25.0,2293.0,31.611,4.665,-1.473,26.946,49739.0
55.0,15.0,30.0,30.0,2143.0,28.252,4.665,-1.351,23.587,49739.0
55.0,15.0,30.0,35.0,2033.0,20.538,4.665,-1.976,15.873,49739.0
55.0,15.0,40.0,5.0,4299.0,3.732,4.665,-4.614,-0.933,49739.0
55.0,15.0,40.0,10.0,3127.0,20.459,4.665,-3.768,15.794,49739.0
55.0,15.0,40.0,15.0,2591.0,25.634,4.665,-2.744,20.969,49739.0
55.0,15.0,40.0,20.0,2243.0,30.994,4.665,-1.375,26.329,49739.0
55.0,15.0,40.0,25.0,2081.0,21.779,4.665,-1.947,17.114,49739.0
55.0,15.0,40.0,30.0,1973.0,24.408,4.665,-1.271,19.743,49739.0
55.0,15.0,40.0,35.0,1865.0,15.685,4.665,-2.235,11.02,49739.0
